bus,nodes,kV_LN,x,y,native_service,AIDC_candidate,MESS_original_interface_candidate,MESS_phase_adapted_candidate,exclusion
x3122819c,"[1, 2]",0.12008885599144216,1674289.8906,12271581.041,False,False,False,False,transformer-secondary non-service node
x2804245b,"[1, 2]",0.12008885599144216,1660515.1491,12284049.748,False,False,False,False,transformer-secondary non-service node
x2879068b,"[1, 2]",0.12008885599144216,1669663.3685,12288873.038,False,False,False,False,transformer-secondary non-service node
x2767409b,"[1, 2]",0.12008885599144216,1686639.9163,12272454.14,False,False,False,False,transformer-secondary non-service node
x2685809a,"[1, 2]",0.12008885599144216,1670626.3217,12282377.839,False,False,False,False,transformer-secondary non-service node
x3197637c,"[1, 2]",0.12008885599144216,1675074.0616,12268213.642,False,False,False,False,transformer-secondary non-service node
x3066818b,"[1, 2]",0.12008885599144216,1672495.0684,12265559.741,False,False,False,False,transformer-secondary non-service node
x2763407c,"[1, 2]",0.12008885599144216,1693121.353,12282162.578,False,False,False,False,transformer-secondary non-service node
x2711226b,"[1, 2]",0.12008885599144216,1684665.7836,12274361.025,False,False,False,False,transformer-secondary non-service node
x3160109b,"[1, 2]",0.12008885599144216,1669737.0309,12281619.501,False,False,False,False,transformer-secondary non-service node
x2710516a,"[1, 2]",0.12008885599144216,1664368.2481,12289282.671,False,False,False,False,transformer-secondary non-service node
x3197641a,"[1, 2]",0.12008885599144216,1668496.0781,12280304.03,False,False,False,False,transformer-secondary non-service node
x2954351c,"[1, 2]",0.12008885599144216,1674040.9685,12270514.209,False,False,False,False,transformer-secondary non-service node
x2804272b,"[1, 2]",0.12008885599144216,1674441.4712,12285662.471,False,False,False,False,transformer-secondary non-service node
x2785519a,"[1, 2]",0.12008885599144216,1673307.2192,12268144.03,False,False,False,False,transformer-secondary non-service node
x2955006c,"[1, 2]",0.12008885599144216,1681129.1006,12283565.081,False,False,False,False,transformer-secondary non-service node
x3104123c,"[1, 2]",0.12008885599144216,1670187.0503,12284223.501,False,False,False,False,transformer-secondary non-service node
x2729414a,"[1, 2]",0.12008885599144216,1666905.0115,12278019.068,False,False,False,False,transformer-secondary non-service node
x2729414b,"[1, 2]",0.12008885599144216,1666905.0115,12278019.068,False,False,False,False,transformer-secondary non-service node
x2729414c,"[1, 2]",0.12008885599144216,1666905.0115,12278019.068,False,False,False,False,transformer-secondary non-service node
x2692660a,"[1, 2]",0.12008885599144216,1686536.8282,12275536.012,False,False,False,False,transformer-secondary non-service node
x2897793a,"[1, 2]",0.12008885599144216,1672931.5218,12284878.328,False,False,False,False,transformer-secondary non-service node
x3235266c,"[1, 2]",0.12008885599144216,1674407.2983,12270813.762,False,False,False,False,transformer-secondary non-service node
x2915534a,"[1, 2]",0.12008885599144216,1675722.3806,12272482.775,False,False,False,False,transformer-secondary non-service node
x2804259a,"[1, 2]",0.12008885599144216,1667329.3898,12260220.371,False,False,False,False,transformer-secondary non-service node
x2764399b,"[1, 2]",0.12008885599144216,1665195.2018,12288270.959,False,False,False,False,transformer-secondary non-service node
x2822863c,"[1, 2]",0.12008885599144216,1677037.9093,12278380.172,False,False,False,False,transformer-secondary non-service node
x3217057a,"[1, 2]",0.12008885599144216,1692917.5319,12275073.43,False,False,False,False,transformer-secondary non-service node
x3215203a,"[1, 2]",0.12008885599144216,1679310.5011,12279452.349,False,False,False,False,transformer-secondary non-service node
x3215203b,"[1, 2]",0.12008885599144216,1679310.5011,12279452.349,False,False,False,False,transformer-secondary non-service node
x3215203c,"[1, 2]",0.12008885599144216,1679310.5011,12279452.349,False,False,False,False,transformer-secondary non-service node
x3048221a,"[1, 2]",0.12008885599144216,1664163.8413,12277419.783,False,False,False,False,transformer-secondary non-service node
x2767408c,"[1, 2]",0.12008885599144216,1685161.9116,12275131.102,False,False,False,False,transformer-secondary non-service node
x3122848c,"[1, 2]",0.12008885599144216,1668564.0389,12285496.562,False,False,False,False,transformer-secondary non-service node
x2841635a,"[1, 2]",0.12008885599144216,1668895.1309,12281613.39,False,False,False,False,transformer-secondary non-service node
x2973162b,"[1, 2]",0.12008885599144216,1667214.5093,12260500.239,False,False,False,False,transformer-secondary non-service node
x3122821b,"[1, 2]",0.12008885599144216,1671325.9799,12280228.029,False,False,False,False,transformer-secondary non-service node
x3123452c,"[1, 2]",0.12008885599144216,1682739.3406,12277838.791,False,False,False,False,transformer-secondary non-service node
x3029500a,"[1, 2]",0.12008885599144216,1663560.0417,12279638.438,False,False,False,False,transformer-secondary non-service node
x3216344b,"[1, 2]",0.12008885599144216,1670510.028,12288593.081,False,False,False,False,transformer-secondary non-service node
x2748125c,"[1, 2]",0.12008885599144216,1673859.5402,12281160.618,False,False,False,False,transformer-secondary non-service node
x2785520b,"[1, 2]",0.12008885599144216,1670867.3508,12266836.341,False,False,False,False,transformer-secondary non-service node
x3104119a,"[1, 2]",0.12008885599144216,1672621.6389,12280200.59,False,False,False,False,transformer-secondary non-service node
x2710517a,"[1, 2]",0.12008885599144216,1667798.5784,12275161.359,False,False,False,False,transformer-secondary non-service node
x3048227a,"[1, 2]",0.12008885599144216,1673744.9219,12278812.259,False,False,False,False,transformer-secondary non-service node
x3048209b,"[1, 2]",0.12008885599144216,1667933.1689,12278785.799,False,False,False,False,transformer-secondary non-service node
x3216370a,"[1, 2]",0.12008885599144216,1670707.2013,12263533.04,False,False,False,False,transformer-secondary non-service node
x3216370b,"[1, 2]",0.12008885599144216,1670707.2013,12263533.04,False,False,False,False,transformer-secondary non-service node
x3216370c,"[1, 2]",0.12008885599144216,1670707.2013,12263533.04,False,False,False,False,transformer-secondary non-service node
x3066819a,"[1, 2]",0.12008885599144216,1669257.0698,12264515.761,False,False,False,False,transformer-secondary non-service node
x2673314c,"[1, 2]",0.12008885599144216,1663092.7414,12285378.36,False,False,False,False,transformer-secondary non-service node
x3197643b,"[1, 2]",0.12008885599144216,1665930.528,12260427.678,False,False,False,False,transformer-secondary non-service node
x2803194c,"[1, 2]",0.12008885599144216,1674889.6433,12272339.485,False,False,False,False,transformer-secondary non-service node
x2916617b,"[1, 2]",0.12008885599144216,1674629.8995,12287875.101,False,False,False,False,transformer-secondary non-service node
x3778577c,"[1, 2]",0.12008885599144216,1673323.3575,12277734.478,False,False,False,False,transformer-secondary non-service node
x2991916b,"[1, 2]",0.12008885599144216,1668597.5483,12277959.771,False,False,False,False,transformer-secondary non-service node
x2897554c,"[1, 2]",0.12008885599144216,1669864.822,12284332.008,False,False,False,False,transformer-secondary non-service node
x3141397b,"[1, 2]",0.12008885599144216,1667979.5479,12289462.731,False,False,False,False,transformer-secondary non-service node
x2916608c,"[1, 2]",0.12008885599144216,1664940.5535,12291169.272,False,False,False,False,transformer-secondary non-service node
x3082983b,"[1, 2]",0.12008885599144216,1675032.3397,12287050.355,False,False,False,False,transformer-secondary non-service node
x2804248b,"[1, 2]",0.12008885599144216,1668199.4908,12291710.702,False,False,False,False,transformer-secondary non-service node
x2841639a,"[1, 2]",0.12008885599144216,1666896.3894,12284723.27,False,False,False,False,transformer-secondary non-service node
x3197645a,"[1, 2]",0.12008885599144216,1672420.2673,12264275.985,False,False,False,False,transformer-secondary non-service node
x2730108c,"[1, 2]",0.12008885599144216,1692382.152,12277568.021,False,False,False,False,transformer-secondary non-service node
x2897806c,"[1, 2]",0.12008885599144216,1674358.6501,12278347.101,False,False,False,False,transformer-secondary non-service node
x3178977c,"[1, 2]",0.12008885599144216,1674892.8013,12270309.368,False,False,False,False,transformer-secondary non-service node
x2841631c,"[1, 2]",0.12008885599144216,1663593.5962,12277002.24,False,False,False,False,transformer-secondary non-service node
x3235945c,"[1, 2]",0.12008885599144216,1681317.75,12283848.602,False,False,False,False,transformer-secondary non-service node
x2748839b,"[1, 2]",0.12008885599144216,1683606.0009,12272521.831,False,False,False,False,transformer-secondary non-service node
x2989571a,"[1, 2]",0.12008885599144216,1661650.2326,12293553.963,False,False,False,False,transformer-secondary non-service node
x3552667c,"[1, 2]",0.12008885599144216,1684191.4094,12276441.904,False,False,False,False,transformer-secondary non-service node
x3216347c,"[1, 2]",0.12008885599144216,1675747.5013,12267748.18,False,False,False,False,transformer-secondary non-service node
x2897789b,"[1, 2]",0.12008885599144216,1674055.8902,12289744.819,False,False,False,False,transformer-secondary non-service node
x3160100b,"[1, 2]",0.12008885599144216,1667877.8401,12291692.45,False,False,False,False,transformer-secondary non-service node
x2973156b,"[1, 2]",0.12008885599144216,1673322.4604,12274385.032,False,False,False,False,transformer-secondary non-service node
x3048214a,"[1, 2]",0.12008885599144216,1667538.5603,12263563.94,False,False,False,False,transformer-secondary non-service node
x2766719a,"[1, 2]",0.12008885599144216,1670534.5057,12284340.442,False,False,False,False,transformer-secondary non-service node
x2729401b,"[1, 2]",0.12008885599144216,1660210.4804,12283938.931,False,False,False,False,transformer-secondary non-service node
x2991640c,"[1, 2]",0.12008885599144216,1678047.1268,12275646.751,False,False,False,False,transformer-secondary non-service node
x3139366a,"[1, 2]",0.12008885599144216,1691234.42,12273921.88,False,False,False,False,transformer-secondary non-service node
x2728247a,"[1, 2]",0.12008885599144216,1678908.3436,12279275.32,False,False,False,False,transformer-secondary non-service node
x2728247b,"[1, 2]",0.12008885599144216,1678908.3436,12279275.32,False,False,False,False,transformer-secondary non-service node
x2728247c,"[1, 2]",0.12008885599144216,1678908.3436,12279275.32,False,False,False,False,transformer-secondary non-service node
x2673306c,"[1, 2]",0.12008885599144216,1677118.9486,12280080.339,False,False,False,False,transformer-secondary non-service node
x2954357a,"[1, 2]",0.12008885599144216,1667613.8202,12285059.462,False,False,False,False,transformer-secondary non-service node
x3141395c,"[1, 2]",0.12008885599144216,1673114.8096,12277712.024,False,False,False,False,transformer-secondary non-service node
x2876796a,"[1, 2]",0.12008885599144216,1670507.1199,12288298.054,False,False,False,False,transformer-secondary non-service node
x3197642c,"[1, 2]",0.12008885599144216,1663878.4402,12276942.488,False,False,False,False,transformer-secondary non-service node
x3254873c,"[1, 2]",0.12008885599144216,1688728.4503,12283409.818,False,False,False,False,transformer-secondary non-service node
x2822858b,"[1, 2]",0.12008885599144216,1661559.838,12284345.041,False,False,False,False,transformer-secondary non-service node
x3728040a,"[1, 2]",0.12008885599144216,1669267.2197,12279902.081,False,False,False,False,transformer-secondary non-service node
x3157710b,"[1, 2]",0.12008885599144216,1670665.459,12289877.746,False,False,False,False,transformer-secondary non-service node
x2710514b,"[1, 2]",0.12008885599144216,1670484.0881,12289152.811,False,False,False,False,transformer-secondary non-service node
x2763072b,"[1, 2]",0.12008885599144216,1665431.6311,12258785.608,False,False,False,False,transformer-secondary non-service node
x2710519a,"[1, 2]",0.12008885599144216,1669534.9302,12264479.191,False,False,False,False,transformer-secondary non-service node
x3727711a,"[1, 2]",0.12008885599144216,1669838.9476,12280151.516,False,False,False,False,transformer-secondary non-service node
x2691936a,"[1, 2]",0.12008885599144216,1666503.2184,12286840.218,False,False,False,False,transformer-secondary non-service node
x2841638c,"[1, 2]",0.12008885599144216,1672687.7115,12265745.31,False,False,False,False,transformer-secondary non-service node
x3254209c,"[1, 2]",0.12008885599144216,1672170.8004,12279878.362,False,False,False,False,transformer-secondary non-service node
x3010557a,"[1, 2]",0.12008885599144216,1678462.9118,12283332.871,False,False,False,False,transformer-secondary non-service node
x2820528c,"[1, 2]",0.12008885599144216,1665041.2127,12285271.176,False,False,False,False,transformer-secondary non-service node
