element_id,element_type,element_status,from_bus,to_bus,phases_available,rating_A,x_from,y_from,x_to,y_to,num_phases,is_switch,is_disabled
Line.ln5502534-1,LINE,ACTIVE,m1047432,m1047433,1,400.0,,,,,1,,False
Line.ln5807070-1,LINE,ACTIVE,m1125989,m1125990,1.2.3,400.0,,,,,3,,False
Line.ln6030576-1,LINE,ACTIVE,l3254870,m1125943,3,400.0,,,,,1,,False
Line.ln6290202-1,LINE,ACTIVE,m1069411,l2991905,1,400.0,,,,,1,,False
Line.ln5532788-3,LINE,ACTIVE,n1140822,l2935560,3,400.0,,,,,1,,False
Line.ln5588016-4,LINE,ACTIVE,m4362181,l3254214,2,400.0,,,,,1,,False
Line.ln6411379-1,LINE,ACTIVE,m1069210,l3085400,3,400.0,,,,,1,,False
Line.ln5651977-2,LINE,ACTIVE,l2764403,m1047623,1,400.0,,,,,1,,False
Line.ln6140775-3,LINE,ACTIVE,l3342743,m1026883,3,400.0,,,,,1,,False
Line.ln6108150-2,LINE,ACTIVE,n1140818,l2973167,1.2.3,400.0,,,,,3,,False
Line.ln6138640-1,LINE,ACTIVE,m1047316,l2785527,1,400.0,,,,,1,,False
Line.ln6167731-2,LINE,ACTIVE,m1108535,m1108534,1.2.3,400.0,,,,,3,,False
Line.ln5895815-1,LINE,ACTIVE,l3160117,l3215549,2,400.0,,,,,1,,False
Line.ln6108144-1,LINE,ACTIVE,m1026795,m1026786,1.2.3,400.0,,,,,3,,False
Line.ln6380818-1,LINE,ACTIVE,m1026670,m1026662,1.2.3,400.0,,,,,3,,False
Line.ln6290228-2,LINE,ACTIVE,m1069514,n1136657,1.2.3,400.0,,,,,3,,False
Line.ln6351518-1,LINE,ACTIVE,m1209753,m1209752,2,400.0,,,,,1,,False
Line.ln5956468-1,LINE,ACTIVE,m1089132,l2691950,3,400.0,,,,,1,,False
Line.ln5679261-2,LINE,ACTIVE,m3037453,m1026812,1,400.0,,,,,1,,False
Line.ln6201696-3,LINE,ACTIVE,n1136994,l2785521,3,400.0,,,,,1,,False
Line.ln6411374-1,LINE,ACTIVE,l2710516,l2691944,1,400.0,,,,,1,,False
Line.ln5472363-1,LINE,ACTIVE,m1047433,m1047434,1,400.0,,,,,1,,False
Line.ln5624289-1,LINE,ACTIVE,m1108372,l3216988,2,400.0,,,,,1,,False
Line.ln5576174-2,LINE,ACTIVE,l2859403,l2973791,1.2.3,400.0,,,,,3,,False
Line.ln6900591-22,LINE,ACTIVE,l3649304,l3649305,1,400.0,,,,,1,,False
Line.ln6351511-1,LINE,ACTIVE,l2917328,l2861218,1.2.3,400.0,,,,,3,,False
Line.ln81354564-10,LINE,ACTIVE,221-559682,n1140525,3,220.0,,,,,1,,False
Line.ln5511594-2,LINE,ACTIVE,l3159645,l2983432,1,400.0,,,,,1,,False
Line.ln5472370-1,LINE,ACTIVE,m1047339,l2860491,1.2.3,400.0,,,,,3,,False
Line.ln6496337-2,LINE,ACTIVE,m3021569,l3315860,2,400.0,,,,,1,,False
Line.ln5683819-1,LINE,ACTIVE,m1027011,m1027013,1.2.3,400.0,,,,,3,,False
Line.ln6900591-27,LINE,ACTIVE,m3772794,l3649300,1,400.0,,,,,1,,False
Line.ln6198050-1,LINE,ACTIVE,l3101788,l3101787,1,400.0,,,,,1,,False
Line.ln5775368-1,LINE,ACTIVE,l3048887,m1125966,2,400.0,,,,,1,,False
Line.ln5591284-2,LINE,ACTIVE,m1026658,m1026655,1.2.3,400.0,,,,,3,,False
Line.ln6134514-1,LINE,ACTIVE,m1047497,l3104136,1.2.3,400.0,,,,,3,,False
Line.ln5561440-3,LINE,ACTIVE,n1136358,l2729423,3,400.0,,,,,1,,False
Line.ln6198013-1,LINE,ACTIVE,m1026331,m1026330,1.2.3,400.0,,,,,3,,False
Line.ln5804789-1,LINE,ACTIVE,m1089165,l2748128,3,400.0,,,,,1,,False
Line.v9109_48332_sw,LINE,ACTIVE,d6140776-1_int,e182730,1,400.0,,,,,1,,False
Line.ln6140776-1,LINE,ACTIVE,m1026769,d6140776-1_int,1,400.0,,,,,1,,False
Line.ln5714045-1,LINE,ACTIVE,m1089173,l2673307,3,400.0,,,,,1,,False
Line.ln5502544-1,LINE,ACTIVE,l2954355,m1026665,1,400.0,,,,,1,,False
Line.ln6129680-3,LINE,ACTIVE,n1136665,l2685809,1,400.0,,,,,1,,False
Line.ln5532758-3,LINE,ACTIVE,q14413,m1026886,1.2.3,400.0,,,,,3,,False
Line.ln6411391-1,LINE,ACTIVE,m1047340,m1047342,1,400.0,,,,,1,,False
Line.ln5744331-1,LINE,ACTIVE,m1047478,l3254209,3,400.0,,,,,1,,False
Line.ln5895767-1,LINE,ACTIVE,l3141389,l2860477,1,400.0,,,,,1,,False
Line.ln5776669-2,LINE,ACTIVE,p827548,n1136368,1,400.0,,,,,1,,False
Line.ln5624374-1,LINE,ACTIVE,m1166387,l3048946,3,400.0,,,,,1,,False
Line.ln5653488-1,LINE,ACTIVE,m1026997,m1027000,1.2.3,400.0,,,,,3,,False
Line.ln5714063-3,LINE,ACTIVE,m1069516,n1136365,1.2.3,400.0,,,,,3,,False
Line.ln6025724-2,LINE,ACTIVE,m1047580,n1136672,3,400.0,,,,,1,,False
Line.ln5623404-1,LINE,ACTIVE,l3263051,m1069199,3,400.0,,,,,1,,False
Line.ln5745257-1,LINE,ACTIVE,m1125976,m1125987,1.2.3,400.0,,,,,3,,False
Line.ln5562940-1,LINE,ACTIVE,m1009691,l2748140,1,400.0,,,,,1,,False
Line.ln5479790-1,LINE,ACTIVE,m1047430,l2916234,1,400.0,,,,,1,,False
Line.ln6258443-1,LINE,ACTIVE,m1069461,l2876798,1.2.3,400.0,,,,,3,,False
Line.ln5985365-1,LINE,ACTIVE,m1166407,l2952007,3,400.0,,,,,1,,False
Line.ln5503480-1,LINE,ACTIVE,m1108484,l2730106,1.2.3,400.0,,,,,3,,False
Line.ln6137084-2,LINE,ACTIVE,n1134471,l2839331,1,400.0,,,,,1,,False
Line.ln6017312-1,LINE,ACTIVE,m1069558,l3254229,2,400.0,,,,,1,,False
Line.ln6073575-3,LINE,ACTIVE,n1140521,l3254217,1.2.3,400.0,,,,,3,,False
Line.ln5758684-1,LINE,ACTIVE,m1026732,m1026734,1,400.0,,,,,1,,False
Line.ln5532787-1,LINE,ACTIVE,m1047471,l2973180,2,400.0,,,,,1,,False
Line.ln6138606-1,LINE,ACTIVE,l2954350,m1069206,3,400.0,,,,,1,,False
Line.ln5744329-1,LINE,ACTIVE,l2822862,l3066806,3,400.0,,,,,1,,False
Line.ln5774469-1,LINE,ACTIVE,m1026852,l2785529,3,400.0,,,,,1,,False
Line.ln6134514-2,LINE,ACTIVE,l3160109,m1047497,1.2.3,400.0,,,,,3,,False
Line.ln5486878-2,LINE,ACTIVE,l3177894,l3082993,1,400.0,,,,,1,,False
Line.ln5829253-1,LINE,ACTIVE,m1027038,l2731712,2,400.0,,,,,1,,False
Line.ln6170292-1,LINE,ACTIVE,m1125905,l2917310,2,400.0,,,,,1,,False
Line.ln5957526-1,LINE,ACTIVE,m1166366,m1166368,1.2.3,400.0,,,,,3,,False
Line.ln5486878-1,LINE,ACTIVE,m1010004,l3177894,1,400.0,,,,,1,,False
Line.ln5774470-3,LINE,ACTIVE,m1026695,n1138594,1,400.0,,,,,1,,False
Line.ln6258440-1,LINE,ACTIVE,p827554,m1047769,2,400.0,,,,,1,,False
Line.g9343_48332_sw,LINE,ACTIVE,d5682346-3_int,e206211,1.2.3,400.0,,,,,3,,False
Line.ln5682346-3,LINE,ACTIVE,n1134479,d5682346-3_int,1.2.3,400.0,,,,,3,,False
Line.ln6201697-1,LINE,ACTIVE,m1026896,p827525,1.2.3,400.0,,,,,3,,False
Line.ln5895818-1,LINE,ACTIVE,m1026356,m1026354,1.2.3,400.0,,,,,3,,False
Line.ln5956461-1,LINE,ACTIVE,m1108340,l3085394,3,400.0,,,,,1,,False
Line.ln6017299-1,LINE,ACTIVE,m1069184,m1069175,1.2.3,400.0,,,,,3,,False
Line.ln6230797-1,LINE,ACTIVE,l3082988,m1149225,2,400.0,,,,,1,,False
Line.ln5593238-1,LINE,ACTIVE,m1026344,l2991919,1,400.0,,,,,1,,False
Line.ln6047607-1,LINE,ACTIVE,l2785547,m1047457,2,400.0,,,,,1,,False
Line.ln5621858-1,LINE,ACTIVE,p895087,m1089205,1,400.0,,,,,1,,False
Line.ln6106583-5,LINE,ACTIVE,n1134469,m1010017,1,400.0,,,,,1,,False
Line.ln5958865-1,LINE,ACTIVE,m1209800,p829957,3,400.0,,,,,1,,False
Line.ln5472352-1,LINE,ACTIVE,m1047688,m1047699,1.2.3,400.0,,,,,3,,False
Line.ln6411394-3,LINE,ACTIVE,n1138593,l2804262,1,400.0,,,,,1,,False
Line.ln6301772-3,LINE,ACTIVE,n1137961,l3104133,1,400.0,,,,,1,,False
Line.ln5625527-1,LINE,ACTIVE,m1125955,l3236004,3,400.0,,,,,1,,False
Line.ln5955063-1,LINE,ACTIVE,m1108286,l2933164,1.2.3,400.0,,,,,3,,False
Line.ln6407748-1,LINE,ACTIVE,l3029504,l3046854,2,400.0,,,,,1,,False
Line.ln6380808-1,LINE,ACTIVE,m1026969,l2879066,2,400.0,,,,,1,,False
Line.ln6411397-1,LINE,ACTIVE,l2935559,l3048214,1,400.0,,,,,1,,False
Line.ln6290200-1,LINE,ACTIVE,m1089207,l3160098,1.2.3,400.0,,,,,3,,False
Line.ln5774497-1,LINE,ACTIVE,l3027116,m1047300,1.2.3,400.0,,,,,3,,False
Line.ln5623390-1,LINE,ACTIVE,m1009827,m1009832,2,400.0,,,,,1,,False
Line.ln6198052-1,LINE,ACTIVE,m1010011,l3120504,1,400.0,,,,,1,,False
Line.ln6351524-1,LINE,ACTIVE,l3011298,m1108295,1.2.3,400.0,,,,,3,,False
Line.ln81043320-4,LINE,ACTIVE,l2951995,l3101194,3,220.0,,,,,1,,False
Line.ln81048108-1,LINE,ACTIVE,m1108462,l3027671,1,220.0,,,,,1,,False
Line.ln6079950-1,LINE,ACTIVE,p827537,l3122827,1,400.0,,,,,1,,False
Line.ln5563853-1,LINE,ACTIVE,m1108532,m1108535,1.2.3,400.0,,,,,3,,False
Line.ln6991377-9,LINE,ACTIVE,p1164481,l3729297,1,400.0,,,,,1,,False
Line.ln6262266-12,LINE,ACTIVE,m1047303,n1145954,1.2.3,400.0,,,,,3,,False
Line.ln8979371-2,LINE,ACTIVE,l2690868,228-979371-2_int,3,220.0,,,,,1,,False
Line.ln5742828-1,LINE,ACTIVE,m1209817,l2801909,1.2.3,400.0,,,,,3,,False
Line.ln6047595-3,LINE,ACTIVE,n1136356,m1069549,1.2.3,400.0,,,,,3,,False
Line.ln5714070-1,LINE,ACTIVE,m1027036,l2785543,2,400.0,,,,,1,,False
Line.ln5472401-1,LINE,ACTIVE,p860847,m1026880,1,400.0,,,,,1,,False
Line.ln6259980-1,LINE,ACTIVE,l3048199,m1047837,2,400.0,,,,,1,,False
Line.ln6169244-1,LINE,ACTIVE,m1089200,l2916602,1,400.0,,,,,1,,False
Line.ln5744343-2,LINE,ACTIVE,m1026333,n1145955,1,400.0,,,,,1,,False
Line.ln5728479-1,LINE,ACTIVE,m1108387,m1108398,1.2.3,400.0,,,,,3,,False
Line.ln6380807-1,LINE,ACTIVE,l2822863,m1089188,3,400.0,,,,,1,,False
Line.ln6375549-5,LINE,ACTIVE,n1138603,l3125349,1.2.3,400.0,,,,,3,,False
Line.ln5895768-1,LINE,ACTIVE,m1008742,l3029495,2,400.0,,,,,1,,False
Line.ln6108127-1,LINE,ACTIVE,m1069187,l2785519,1,400.0,,,,,1,,False
Line.ln5473351-1,LINE,ACTIVE,l2936216,226-23745,3,400.0,,,,,1,,False
Line.ln5716231-1,LINE,ACTIVE,m1069135,p827533,2,400.0,,,,,1,,False
Line.l5565_48332_sw,LINE,ACTIVE,d6140778-1_int,e182731,2,400.0,,,,,1,,False
Line.ln6140778-1,LINE,ACTIVE,m1026328,d6140778-1_int,2,400.0,,,,,1,,False
Line.ln5894238-2,LINE,ACTIVE,m1026876,m1026866,1.2.3,400.0,,,,,3,,False
Line.ln5956503-1,LINE,ACTIVE,l3122849,m1026357,1.2.3,400.0,,,,,3,,False
Line.ln5591715-1,LINE,ACTIVE,l3064514,l3048888,3,400.0,,,,,1,,False
Line.ln5623425-1,LINE,ACTIVE,m1026880,l2766748,1,400.0,,,,,1,,False
Line.ln6292464-1,LINE,ACTIVE,e182725,m1026948,2,400.0,,,,,1,,False
Line.ln5587291-1,LINE,ACTIVE,l2692633,regxfmr_190-8581,1.2.3,400.0,,,,,3,,False
Line.ln5714052-3,LINE,ACTIVE,n1136659,l3104129,1,400.0,,,,,1,,False
Line.ln6321420-1,LINE,ACTIVE,l3160872,m1142860,1.2.3,400.0,,,,,3,,False
Line.ln6106583-3,LINE,ACTIVE,l2858175,m1027110,1,400.0,,,,,1,,False
Line.ln6153057-2,LINE,ACTIVE,m1026732,l3047058,1,400.0,,,,,1,,False
Line.ln5651977-4,LINE,ACTIVE,n1140518,l2764403,1,400.0,,,,,1,,False
Line.ln5981120-1,LINE,ACTIVE,m1047724,m1047725,2,400.0,,,,,1,,False
Line.ln5835130-1,LINE,ACTIVE,m1047729,l2973150,1,400.0,,,,,1,,False
Line.ln6076267-1,LINE,ACTIVE,m1010016,m1010015,1,400.0,,,,,1,,False
Line.ln5896728-1,LINE,ACTIVE,m1125966,l2955005,2,400.0,,,,,1,,False
Line.ln6259991-1,LINE,ACTIVE,m1026949,m1026951,2,400.0,,,,,1,,False
Line.ln5527264-8,LINE,ACTIVE,l3231255,n1144663,1.2.3,400.0,,,,,3,,False
Line.ln5835150-1,LINE,ACTIVE,m1026744,m1026724,1.2.3,400.0,,,,,3,,False
Line.ln8961758-1,LINE,ACTIVE,m1047613,p828359,3,220.0,,,,,1,,False
Line.ln6380817-1,LINE,ACTIVE,m1047574,l2841632,1.2.3,400.0,,,,,3,,False
Line.ln5562933-3,LINE,ACTIVE,m1026784,n1140523,3,400.0,,,,,1,,False
Line.ln5924800-1,LINE,ACTIVE,m1027019,l2801949,2,400.0,,,,,1,,False
Line.ln5958703-1,LINE,ACTIVE,m1026679,p827537,1,400.0,,,,,1,,False
Line.ln6171506-1,LINE,ACTIVE,m1069514,p827548,1,400.0,,,,,1,,False
Line.ln6079949-3,LINE,ACTIVE,n1137956,l3141396,3,400.0,,,,,1,,False
Line.ln6077787-1,LINE,ACTIVE,m1009809,l2710525,3,400.0,,,,,1,,False
Line.ln5803262-6,LINE,ACTIVE,m4113345,l3197640,3,400.0,,,,,1,,False
Line.ln6047560-1,LINE,ACTIVE,m1069465,l3010561,1,400.0,,,,,1,,False
Line.ln5623389-1,LINE,ACTIVE,m1008753,l3141390,2,400.0,,,,,1,,False
Line.ln6167748-1,LINE,ACTIVE,l3082992,m1047406,1,400.0,,,,,1,,False
Line.ln6380804-1,LINE,ACTIVE,l3197624,m1027101,2,400.0,,,,,1,,False
Line.ln6231997-1,LINE,ACTIVE,m1069335,p827564,3,400.0,,,,,1,,False
Line.a333_48332_sw,LINE,ACTIVE,d5746546-1_int,e182723,3,400.0,,,,,1,,False
Line.ln5746546-1,LINE,ACTIVE,l2935551,d5746546-1_int,3,400.0,,,,,1,,False
Line.ln6320336-1,LINE,ACTIVE,l2954346,m1047831,2,400.0,,,,,1,,False
Line.ln6259994-2,LINE,ACTIVE,n1139549,l2879074,1,400.0,,,,,1,,False
Line.ln5502528-1,LINE,ACTIVE,m1026830,l2879070,1.2.3,400.0,,,,,3,,False
Line.ln6290216-1,LINE,ACTIVE,m1026769,l2841633,1.2.3,400.0,,,,,3,,False
Line.ln6164818-1,LINE,ACTIVE,m1108302,l3236011,2,400.0,,,,,1,,False
Line.ln4625680_sw,LINE,ACTIVE,d5956499-2_int,q14411,1.2.3,400.0,,,,,3,,False
Line.ln5956499-2,LINE,ACTIVE,l2766749,d5956499-2_int,1.2.3,400.0,,,,,3,,False
Line.ln6256144-1,LINE,ACTIVE,l2688693,l2688692,1.2.3,400.0,,,,,3,,False
Line.ln6229819-1,LINE,ACTIVE,m1069517,m1069518,1.2.3,400.0,,,,,3,,False
Line.ln5896843-1,LINE,ACTIVE,m1108331,m1108335,3,400.0,,,,,1,,False
Line.cap_1a,LINE,ACTIVE,l2823592,l2823592_cap,1,400.0,,,,,1,,False
Line.cap_1b,LINE,ACTIVE,l2823592,l2823592_cap,2,400.0,,,,,1,,False
Line.cap_1c,LINE,ACTIVE,l2823592,l2823592_cap,3,400.0,,,,,1,,False
Line.ln5513564-2,LINE,ACTIVE,l2823592_cap,r20185,1.2.3,400.0,,,,,3,,False
Line.cap_3a,LINE,ACTIVE,q16642,q16642_cap,1,400.0,,,,,1,,False
Line.cap_3b,LINE,ACTIVE,q16642,q16642_cap,2,400.0,,,,,1,,False
Line.cap_3c,LINE,ACTIVE,q16642,q16642_cap,3,400.0,,,,,1,,False
Line.ln6290228-7,LINE,ACTIVE,q16642_cap,r42246,1.2.3,400.0,,,,,3,,False
Line.cap_2a,LINE,ACTIVE,q16483,q16483_cap,1,400.0,,,,,1,,False
Line.cap_2b,LINE,ACTIVE,q16483,q16483_cap,2,400.0,,,,,1,,False
Line.cap_2c,LINE,ACTIVE,q16483,q16483_cap,3,400.0,,,,,1,,False
Line.ln5563942-5,LINE,ACTIVE,q16483_cap,r42247,1.2.3,400.0,,,,,3,,False
Line.tpx138236b0,LINE,ACTIVE,x2673305b,sx2673305b,1.2,156.0,,,,,2,,False
Line.tpx138237b0,LINE,ACTIVE,x3048196b,sx3048196b,1.2,156.0,,,,,2,,False
Line.tpx138258c0,LINE,ACTIVE,x2991911c,sx2991911c,1.2,156.0,,,,,2,,False
Line.tpx138259c0,LINE,ACTIVE,x2973158c,sx2973158c,1.2,156.0,,,,,2,,False
Line.tpx138260a0,LINE,ACTIVE,x3048208a,sx3048208a,1.2,156.0,,,,,2,,False
Line.tpx138262a0,LINE,ACTIVE,x3029502a,sx3029502a,1.2,156.0,,,,,2,,False
Line.tpx138264b0,LINE,ACTIVE,x3104125b,sx3104125b,1.2,156.0,,,,,2,,False
Line.tpx138265a0,LINE,ACTIVE,x3160107a,sx3160107a,1.2,156.0,,,,,2,,False
Line.tpx138294b0,LINE,ACTIVE,x2785516b,sx2785516b,1.2,156.0,,,,,2,,False
Line.tpx138313a0,LINE,ACTIVE,x3141400a,sx3141400a,1.2,156.0,,,,,2,,False
Line.tpx138342c0,LINE,ACTIVE,x2897775c,sx2897775c,1.2,156.0,,,,,2,,False
Line.tpx138343c0,LINE,ACTIVE,x3010565c,sx3010565c,1.2,156.0,,,,,2,,False
Line.tpx138346c0,LINE,ACTIVE,x2916609c,sx2916609c,1.2,156.0,,,,,2,,False
Line.tpx138371c0,LINE,ACTIVE,x2879073c,sx2879073c,1.2,156.0,,,,,2,,False
Line.tpx138372c0,LINE,ACTIVE,x3104126c,sx3104126c,1.2,156.0,,,,,2,,False
Line.tpx138373c0,LINE,ACTIVE,x3029503c,sx3029503c,1.2,156.0,,,,,2,,False
Line.tpx138374c0,LINE,ACTIVE,x2691950c,sx2691950c,1.2,156.0,,,,,2,,False
Line.tpx138379c0,LINE,ACTIVE,x2691951c,sx2691951c,1.2,156.0,,,,,2,,False
Line.tpx138380c0,LINE,ACTIVE,x2879076c,sx2879076c,1.2,156.0,,,,,2,,False
Line.tpx138404c0,LINE,ACTIVE,x2841630c,sx2841630c,1.2,156.0,,,,,2,,False
Line.tpx138405c0,LINE,ACTIVE,x2841629c,sx2841629c,1.2,156.0,,,,,2,,False
Line.tpx138412c0,LINE,ACTIVE,x2785523c,sx2785523c,1.2,156.0,,,,,2,,False
Line.tpx138413c0,LINE,ACTIVE,x3216347c,sx3216347c,1.2,156.0,,,,,2,,False
Line.tpx138416c0,LINE,ACTIVE,x3141388c,sx3141388c,1.2,156.0,,,,,2,,False
Line.tpx138464c0,LINE,ACTIVE,x3066801c,sx3066801c,1.2,156.0,,,,,2,,False
Line.tpx138465c0,LINE,ACTIVE,x2879055c,sx2879055c,1.2,156.0,,,,,2,,False
Line.tpx138466c0,LINE,ACTIVE,x2973144c,sx2973144c,1.2,156.0,,,,,2,,False
Line.tpx138469c0,LINE,ACTIVE,x2785518c,sx2785518c,1.2,156.0,,,,,2,,False
Line.tpx138470c0,LINE,ACTIVE,x2766717c,sx2766717c,1.2,156.0,,,,,2,,False
Line.tpx138472c0,LINE,ACTIVE,x2673309c,sx2673309c,1.2,156.0,,,,,2,,False
Line.tpx138560a0,LINE,ACTIVE,x3104113a,sx3104113a,1.2,156.0,,,,,2,,False
Line.tpx138561a0,LINE,ACTIVE,x3104121a,sx3104121a,1.2,156.0,,,,,2,,False
Line.tpx138562a0,LINE,ACTIVE,x2673310a,sx2673310a,1.2,156.0,,,,,2,,False
Line.tpx138563a0,LINE,ACTIVE,x2916627a,sx2916627a,1.2,156.0,,,,,2,,False
Line.tpx138564a0,LINE,ACTIVE,x2804283a,sx2804283a,1.2,156.0,,,,,2,,False
Line.tpx138565a0,LINE,ACTIVE,x3104122a,sx3104122a,1.2,156.0,,,,,2,,False
Line.tpx138566a0,LINE,ACTIVE,x2785519a,sx2785519a,1.2,156.0,,,,,2,,False
Line.tpx138567a0,LINE,ACTIVE,x2748129a,sx2748129a,1.2,156.0,,,,,2,,False
Line.tpx138569a0,LINE,ACTIVE,x2973151a,sx2973151a,1.2,156.0,,,,,2,,False
Line.tpx138570a0,LINE,ACTIVE,x2748146a,sx2748146a,1.2,156.0,,,,,2,,False
Line.tpx138571a0,LINE,ACTIVE,x2991913a,sx2991913a,1.2,156.0,,,,,2,,False
Line.tpx138573a0,LINE,ACTIVE,x3235253a,sx3235253a,1.2,156.0,,,,,2,,False
Line.tpx138574a0,LINE,ACTIVE,x2991907a,sx2991907a,1.2,156.0,,,,,2,,False
Line.tpx138581a0,LINE,ACTIVE,x2879064a,sx2879064a,1.2,156.0,,,,,2,,False
Line.tpx138585c0,LINE,ACTIVE,x3197637c,sx3197637c,1.2,156.0,,,,,2,,False
Line.tpx138586c0,LINE,ACTIVE,x2860487c,sx2860487c,1.2,156.0,,,,,2,,False
Line.tpx138641c0,LINE,ACTIVE,x2841638c,sx2841638c,1.2,156.0,,,,,2,,False
Line.tpx138642a0,LINE,ACTIVE,x3235256a,sx3235256a,1.2,156.0,,,,,2,,False
Line.tpx138644a0,LINE,ACTIVE,x3197630a,sx3197630a,1.2,156.0,,,,,2,,False
Line.tpx138645b0,LINE,ACTIVE,x3104120b,sx3104120b,1.2,156.0,,,,,2,,False
Line.tpx138646a0,LINE,ACTIVE,x2804251a,sx2804251a,1.2,156.0,,,,,2,,False
Line.tpx138647c0,LINE,ACTIVE,x3254210c,sx3254210c,1.2,156.0,,,,,2,,False
Line.tpx138649a0,LINE,ACTIVE,x3048206a,sx3048206a,1.2,156.0,,,,,2,,False
Line.tpx138650c0,LINE,ACTIVE,x2710510c,sx2710510c,1.2,156.0,,,,,2,,False
Line.tpx138651c0,LINE,ACTIVE,x3197628c,sx3197628c,1.2,156.0,,,,,2,,False
Line.tpx138652c0,LINE,ACTIVE,x2766718c,sx2766718c,1.2,156.0,,,,,2,,False
Line.tpx138655a0,LINE,ACTIVE,x3010556a,sx3010556a,1.2,156.0,,,,,2,,False
Line.tpx138679a0,LINE,ACTIVE,x2710520a,sx2710520a,1.2,156.0,,,,,2,,False
Line.tpx138680a0,LINE,ACTIVE,x2710521a,sx2710521a,1.2,156.0,,,,,2,,False
Line.tpx138684a0,LINE,ACTIVE,x3085396a,sx3085396a,1.2,156.0,,,,,2,,False
Line.tpx138685a0,LINE,ACTIVE,x3122813a,sx3122813a,1.2,156.0,,,,,2,,False
Line.tpx138716c0,LINE,ACTIVE,x3254219c,sx3254219c,1.2,156.0,,,,,2,,False
Line.tpx138717c0,LINE,ACTIVE,x3254220c,sx3254220c,1.2,156.0,,,,,2,,False
Line.tpx138718c0,LINE,ACTIVE,x3104134c,sx3104134c,1.2,156.0,,,,,2,,False
Line.tpx138719a0,LINE,ACTIVE,x2860490a,sx2860490a,1.2,156.0,,,,,2,,False
Line.tpx138720a0,LINE,ACTIVE,x3254218a,sx3254218a,1.2,156.0,,,,,2,,False
Line.tpx138751b0,LINE,ACTIVE,x3066818b,sx3066818b,1.2,156.0,,,,,2,,False
Line.tpx138752b0,LINE,ACTIVE,x2785528b,sx2785528b,1.2,156.0,,,,,2,,False
Line.tpx138753b0,LINE,ACTIVE,x2748130b,sx2748130b,1.2,156.0,,,,,2,,False
Line.tpx138754b0,LINE,ACTIVE,x3254212b,sx3254212b,1.2,156.0,,,,,2,,False
Line.tpx138755b0,LINE,ACTIVE,x2785520b,sx2785520b,1.2,156.0,,,,,2,,False
Line.tpx138769a0,LINE,ACTIVE,x2729411a,sx2729411a,1.2,156.0,,,,,2,,False
Line.tpx138770a0,LINE,ACTIVE,x2897781a,sx2897781a,1.2,156.0,,,,,2,,False
Line.tpx138771a0,LINE,ACTIVE,x3197644a,sx3197644a,1.2,156.0,,,,,2,,False
Line.tpx138776c0,LINE,ACTIVE,x3010566c,sx3010566c,1.2,156.0,,,,,2,,False
Line.tpx138796b0,LINE,ACTIVE,x3236011b,sx3236011b,1.2,156.0,,,,,2,,False
Line.tpx138797b0,LINE,ACTIVE,x3198358b,sx3198358b,1.2,156.0,,,,,2,,False
Line.tpx138798b0,LINE,ACTIVE,x3104859b,sx3104859b,1.2,156.0,,,,,2,,False
Line.tpx157715b0,LINE,ACTIVE,x2936275b,sx2936275b,1.2,156.0,,,,,2,,False
Line.tpx157716b0,LINE,ACTIVE,x3179674b,sx3179674b,1.2,156.0,,,,,2,,False
Line.tpx157717b0,LINE,ACTIVE,x2748840b,sx2748840b,1.2,156.0,,,,,2,,False
Line.tpx157718b0,LINE,ACTIVE,x3142099b,sx3142099b,1.2,156.0,,,,,2,,False
Line.tpx207286c0,LINE,ACTIVE,x3011298c,sx3011298c,1.2,156.0,,,,,2,,False
Line.tpx207287b0,LINE,ACTIVE,x2711234b,sx2711234b,1.2,156.0,,,,,2,,False
Line.tpx207288b0,LINE,ACTIVE,x3198355b,sx3198355b,1.2,156.0,,,,,2,,False
Line.tpx207290a0,LINE,ACTIVE,x2879773a,sx2879773a,1.2,156.0,,,,,2,,False
Line.tpx207291c0,LINE,ACTIVE,x2786274c,sx2786274c,1.2,156.0,,,,,2,,False
Line.tpx207292c0,LINE,ACTIVE,x3179682c,sx3179682c,1.2,156.0,,,,,2,,False
Line.tpx218472a0,LINE,ACTIVE,x2936270a,sx2936270a,1.2,156.0,,,,,2,,False
Line.tpx218473a0,LINE,ACTIVE,x3086078a,sx3086078a,1.2,156.0,,,,,2,,False
Line.tpx218474a0,LINE,ACTIVE,x3217056a,sx3217056a,1.2,156.0,,,,,2,,False
Line.tpx218475a0,LINE,ACTIVE,x3217057a,sx3217057a,1.2,156.0,,,,,2,,False
Line.tpx223655c0,LINE,ACTIVE,x2936268c,sx2936268c,1.2,156.0,,,,,2,,False
Line.tpx223658a0,LINE,ACTIVE,x2823592a,sx2823592a,1.2,156.0,,,,,2,,False
Line.tpx223660c0,LINE,ACTIVE,x3160863c,sx3160863c,1.2,156.0,,,,,2,,False
Line.tpx223661c0,LINE,ACTIVE,x2730108c,sx2730108c,1.2,156.0,,,,,2,,False
Line.tpx223662c0,LINE,ACTIVE,x2786204c,sx2786204c,1.2,156.0,,,,,2,,False
Line.tpx223663c0,LINE,ACTIVE,x2936216c,sx2936216c,1.2,156.0,,,,,2,,False
Line.tpx247036c0,LINE,ACTIVE,x3029498c,sx3029498c,1.2,156.0,,,,,2,,False
Line.tpx247056a0,LINE,ACTIVE,x2991912a,sx2991912a,1.2,156.0,,,,,2,,False
