element_type,element_id,from_bus,to_bus,x_from,y_from,x_to,y_to,data_status,B0_element_max_loading,max_terminal,max_phase,max_slot,max_time_AEST
line,line.ln5647724-1,l2689726,m1047400,1669362.21127619,12271639.1469166,1668919.92929178,12271577.9813486,OK,0.000005913975442572919,1,1,47,2025-05-01T11:45:00+10:00
line,line.ln5744369-1,m1069451,l2804282,1675667.85173006,12278022.2591146,1674999.74907344,12278102.9912746,OK,0.007952877045828546,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5863714-3,n1134478,m1069505,1674482.11707296,12284032.8073442,1674456.63995293,12284059.4804962,OK,0.49995340456055454,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5958707-1,m1069428,p827576,1674009.03316852,12277235.0242978,1673981.11483249,12277221.0938018,OK,0.0012282854317855882,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5562952-1,l2766742,m1009820,1662560.90976585,12283624.4197598,1662267.39040558,12283662.9958878,OK,0.04920973023411713,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6291288-2,n1141477,l2879794,1684716.83733849,12273420.9028223,1684632.14844241,12273382.6379903,OK,0.009371491172352663,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6018332-1,m1125929,l2842379,1683212.38472909,12273390.7644543,1682835.42165674,12273715.5199106,OK,0.0028138769240008345,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5503479-1,l2767342,l2748780,1682333.23157627,12282016.3915983,1682470.3206004,12282099.6591824,OK,0.012728889031691216,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5895801-1,m1069607,l2916617,1674721.36852918,12287956.0380678,1674624.89953709,12287875.1011078,OK,0.0020435834307894482,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln8979346-1,p850401,221-311583,1674434.25531291,12272605.6063095,1674435.49230491,12272591.9502455,OK,0.010030607604007681,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5531334-1,l2820590,m1108328,1680994.71202302,12271973.4419569,1680988.14613502,12272155.1732851,OK,0.08238125466659993,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5865234-1,m1047750,m1047744,1671578.56097425,12287785.5584517,1671350.52846204,12287628.9929475,OK,0.0029630450833528143,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6200527-1,l2730163,l2992624,1683710.26991355,12273327.1208062,1683476.04834533,12273178.6080381,OK,0.2394090028656892,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5956471-2,n1136670,m1047572,1669666.49082847,12282916.0124631,1669769.62810857,12283249.6685274,OK,0.12097034205351251,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5774466-1,m1026339,l2766727,1665840.11002491,12260530.4016903,1665771.48973684,12260757.7993225,OK,0.0012390228892874544,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5682325-1,p901894,m1026857,1666760.53856977,12284256.6045924,1666774.93600978,12284276.5234404,OK,0.027840610734970034,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6258530-1,m1166356,l2727019,1688597.8997421,12274930.5983117,1688605.89103811,12274729.5666315,OK,0.0000026960456191163316,1,1,47,2025-05-01T11:45:00+10:00
line,line.ln6047604-1,m1069428,m1069424,1674009.03316852,12277235.0242978,1673946.92961646,12276991.3000096,OK,0.08697721412290833,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5835147-1,m1026387,l3085402,1667489.08999444,12263025.6111646,1667718.99028266,12263233.5487008,OK,0.010300039126850694,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6268990-2,m1047613,m1047612,1669966.86279675,12283882.009008,1669965.62580475,12283881.77144,OK,0.007340461371032728,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5742828-2,l2801909,m1209814,1694004.90237114,12277496.0009381,1693968.1202911,12277271.7244579,OK,0.9070518331516189,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6061815-1,m1108398,m1108395,1679256.8365654,12279558.762924,1679036.2915412,12279524.557228,OK,0.005367263344954732,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5956476-1,m1026487,l2897784,1668090.915275,12267899.0606411,1668087.699915,12267930.2393932,OK,0.011215349799797263,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6290208-1,m1047831,l3178974,1671541.25051022,12293404.4389689,1671539.46875022,12293668.1517371,OK,0.0037314557445206086,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5865235-3,n1137986,m1047732,1669954.63214074,12286502.6789625,1670021.4911488,12286627.1400186,OK,0.11690449361913112,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5532735-1,l2673300,m1008753,1662629.75942992,12257194.3202792,1662633.17139792,12257034.019223,OK,0.002892685023462111,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5686078-2,m1108263,n1142112,1679627.65154175,12260104.7699459,1679861.66830997,12259796.0912896,OK,0.003187738598304455,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6077800-1,l2748131,l2729427,1668845.05031571,12289370.9480211,1668721.58868359,12289506.3085333,OK,0.034004911729817185,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6047580-2,m1026681,l3048221,1664316.53728749,12277560.8692901,1664158.84128734,12277419.78257,OK,0.015470581617947239,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6411369-1,l2785518,l2766717,1674319.82945681,12266165.6211515,1674323.63054481,12266416.0915518,OK,0.0008347572812434381,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6138605-1,l3216347,l2785523,1675742.50133013,12267748.180385,1675742.50133013,12267466.1503047,OK,0.013365115043378555,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6290210-1,m1026979,m1026984,1664804.48557594,12289792.2298135,1664836.36064797,12290022.1055257,OK,0.03344260879369183,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5593245-1,m1069632,l2954361,1673610.72174415,12288812.4420366,1673496.63995204,12288562.7212044,OK,0.012257055323803312,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6896673-6,m3763619,m3763624,1668691.56500356,12283575.4684637,1668711.62311558,12283618.1938398,OK,0.020036014181509233,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6108126-1,m1069169,l2879064,1674785.92148924,12267722.969505,1675046.05844948,12267632.9394249,OK,0.0018304521694588569,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5776666-1,m1026960,m1026961,1664652.5608398,12289152.7991569,1664618.76883977,12289164.833205,OK,0.006707226995941728,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6230805-1,m1108352,m1108356,1681167.61237518,12273617.4821505,1681452.26799145,12273720.0091266,OK,0.002559499444830867,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5500978-1,m1108258,l3195318,1680136.07983022,12259380.8388092,1680280.53755836,12259421.2294652,OK,0.0011984619661768749,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5686489-1,m1108316,196-35541,1681447.63541544,12271808.5329008,1681420.47893542,12271812.9115248,OK,0.08237903411121258,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5867683-3,n1136996,m1047649,1670257.68698902,12284178.6986723,1670284.76154905,12284215.3210083,OK,0.1209775078628369,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5744330-1,l2860482,l3254204,1671744.12948641,12280088.3019965,1671893.87105455,12278069.1787946,OK,0.0011022774437411669,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6167732-3,n1134472,l2973148,1676973.06670728,12283383.3742556,1677305.03931559,12283638.2888158,OK,0.001832889937846843,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5744352-1,m1069590,l2801902,1674714.38075317,12287354.3438593,1674735.74139319,12287378.1989633,OK,0.0030476013883706885,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6229804-1,l2860488,m1026308,1663444.20807068,12257487.1187434,1663277.32883852,12257432.0889834,OK,0.033824157237418016,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6318767-1,e206217,m1125969,1682519.83304844,12277879.3742504,1682339.44930427,12277913.4980265,OK,0.6525004451038368,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5593249-1,m1069181,l2748146,1673972.43950448,12268069.2207693,1673880.4187684,12268381.5080016,OK,0.0011002925747532445,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6259994-3,m1026646,n1139549,1667921.66036285,12275065.2420238,1667919.70247485,12274942.5463437,OK,0.004117647754881586,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5924721-1,m1027087,m1027091,1664841.71821598,12294068.6299455,1664841.98035998,12294144.6435136,OK,0.028796339160840442,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6292463-1,p827496,m1108262,1679886.26069399,12259763.6509696,1679895.321046,12259751.6988416,OK,0.0031879280558097063,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5472372-1,m1047326,m1047338,1671167.40858987,12264070.0379176,1671006.43988572,12264364.6509099,OK,0.0011120363698081353,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6077815-5,l3784018,n1136028,1670271.79361304,12287908.2623238,1670274.61166104,12288066.7611399,OK,0.11691428894890633,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5532745-1,m1026969,m1026972,1668546.28807543,12289410.7611412,1668420.29511531,12289417.3557012,OK,0.0041492618571467394,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6411394-2,m1026859,n1138593,1666791.34868179,12284299.2316644,1666803.85786581,12284353.7903845,OK,0.025998260755033385,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5985339-1,p827534,m1069130,1673168.12027173,12265169.9204146,1673183.31643175,12265164.1532466,OK,0.004801686265977877,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5744327-1,m1047834,l3197624,1668736.78074761,12294111.8796096,1668694.17825157,12294417.8385218,OK,0.005818937984117269,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5502556-1,m1069557,m1069558,1674274.35156876,12286143.4310901,1674083.08884859,12286274.2696183,OK,0.009111980976860513,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6138623-1,m1069504,l3197654,1672858.27015944,12284010.9265122,1672755.58753535,12284118.6103523,OK,0.0018653533539480815,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5714055-1,m1047344,l2897772,1669417.88001224,12264597.4798381,1669385.57895621,12264828.1993263,OK,0.0011124983943830889,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5472353-1,m1047831,l2710505,1671541.25051022,12293404.4389689,1671865.96091052,12293311.3696568,OK,0.0012499576060830645,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6076243-1,m1069564,p901933,1675615.88987401,12286409.8308344,1675636.60744203,12286404.2602744,OK,0.0066548372636671795,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5895789-3,r18243,n1139552,1667108.32583409,12278469.280171,1667041.60609003,12278392.6849709,OK,0.09028481392910961,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6350534-1,m1047374,l2879065,1669131.52865197,12266470.3799358,1669145.70900399,12266863.0020162,OK,0.0008132480201360778,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5683859-1,m1026805,l3010585,1665452.03040855,12281252.5695176,1665258.13805637,12281055.8918854,OK,0.0038827338469382437,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5894220-1,m1108258,m1108257,1680136.07983022,12259380.8388092,1680152.93487024,12259239.8790651,OK,0.0019920507617831335,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5805804-1,m1166364,m1166358,1689132.2434226,12275200.3035279,1689110.10044658,12274956.4399757,OK,0.00209955619726555,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5752776-3,n1136671,m1047593,1669781.54746858,12283406.8238556,1669809.80986861,12283544.1094877,OK,0.12097225154467686,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5563943-1,m1166362,l2898522,1687698.16009327,12275143.5780239,1687545.05161312,12275309.978024,OK,0.0018504759752299127,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5866186-1,m1209822,l2992556,1691955.00592123,12280203.1169726,1692134.9718734,12280489.4396609,OK,0.0012592950278669506,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5682339-1,m1047507,196-35813,1669375.2447482,12281914.2619342,1669232.17146807,12281827.3038541,OK,0.11647560902969463,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6318771-1,m1166407,l3064514,1687705.17244527,12284306.9116644,1687040.71522865,12285337.0351854,OK,0.013336941352438687,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6199523-3,n1140831,l3141402,1663670.68000689,12277030.1341856,1663669.50445489,12277430.940074,OK,0.0021375242975369842,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5818176-1,l2673322,l2859391,1662466.18157377,12281293.8203336,1662332.48813364,12281385.3126857,OK,0.0020520802372038694,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6290218-1,m1026366,l2860489,1667340.74106631,12261667.7298193,1667537.04186649,12261657.7110033,OK,0.0011228232305007927,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5473449-1,l2936279,l3179678,1680562.39970262,12270541.4107236,1680264.34197434,12270391.3906275,OK,0.15578138427628754,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5653460-5,l3216345,m3768670,1668136.74132305,12283811.72984,1667896.67885882,12283876.716976,OK,0.18855979146308344,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6108124-1,m1026987,m1026989,1668140.91105105,12290267.460022,1668000.00045892,12290334.470582,OK,0.0012435908846796934,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5593223-1,l2935553,m1026987,1668339.05914724,12289885.9790616,1668140.91105105,12290267.460022,OK,0.021979059960383966,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5776672-1,p827574,l3160123,1673847.36814437,12278357.9959469,1673728.18273626,12278197.5105707,OK,0.0029505091990384984,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5565229-1,m1108484,p829797,1681350.89199135,12280581.009837,1681379.71963938,12280577.778093,OK,0.00382836825238034,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6200528-1,m1209752,m1209751,1692480.12131372,12273262.7193981,1692000.00048127,12273072.09975,OK,0.002407524070468854,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6290215-1,m1026780,m1026774,1667999.91034692,12280371.0816448,1667857.88973879,12280049.7791165,OK,0.09583558019063895,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln5623417-1,l2710514,m1047787,1670479.08807723,12289152.8114449,1670602.43092534,12289641.9598614,OK,0.04528045426165272,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5865267-1,m1026989,l2673343,1668000.00045892,12290334.470582,1667428.14151439,12290612.5603103,OK,0.001245705684892826,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6076240-1,m1047825,l2726975,1672472.69729509,12292763.2265523,1672472.72187109,12292533.2279601,OK,0.0012444240032486607,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6900592-3,m3772794,l3649306,1668007.97537093,12284492.2843366,1667765.6560107,12284493.7752806,OK,0.002767006165558238,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6200532-1,m1142818,l2955074,1684327.31183413,12273985.1882628,1684121.84008993,12273758.9497986,OK,0.2436441594723421,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6109148-1,l2879767,l2767407,1682759.19100067,12273046.0491899,1682663.34050458,12273255.4981501,OK,0.0008172680142354832,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6411005-2,m1108380,l2898495,1680725.01909477,12279286.4075957,1680444.59874251,12279294.2391478,OK,0.01992538313685307,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5957412-1,m1126031,l2730107,1681878.17007185,12283848.51192,1682208.68860015,12284132.8316643,OK,0.0020918764771198917,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln7061777-3,m4113347,n1138606,1674383.09627286,12273210.8394621,1674424.3470889,12273237.8361981,OK,0.002125187275491264,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6229785-1,m1008733,l3216339,1662232.02963755,12256542.0609506,1662493.66163779,12256617.7099746,OK,0.002079914661033042,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln0247162_sw,d5472341-1_int,f739842,1668209.15860312,12267646.6089289,1668209.15860312,12267644.6089289,OK,0.0012217127564445635,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5472341-1,m1026472,d5472341-1_int,1668228.04116313,12267636.1588809,1668209.15860312,12267646.6089289,OK,0.0012217107912636707,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6260017-1,l2897792,l2785538,1673198.97134376,12284430.7706085,1673033.03009561,12284691.9315688,OK,0.009446654627931251,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6076245-1,l2989564,l2897789,1673941.77275245,12289419.7027092,1674050.89019256,12289744.8186135,OK,0.0024385323816166825,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5562934-1,m1026800,m1026797,1668244.72826715,12281028.8787654,1668187.35969109,12280846.1357252,OK,0.11353455157512778,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81098881-1,m1089185,p850083,1678664.28462885,12279640.5723321,1678663.71118885,12279616.8974521,OK,0.004453731587478939,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5894226-3,m1166393,l2745811,1688621.41897413,12283454.2555356,1688327.92828585,12283187.0202074,OK,0.0042331260687564,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5623394-1,m1047388,l2729407,1669990.30010877,12266874.1185602,1670067.87015685,12267015.9016003,OK,0.0012265179019632503,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6140775-5,n1140527,l3342743,1668563.13492344,12283672.8959198,1668572.36321145,12284135.4572003,OK,0.003353277779629646,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6440004-3,n1147861,l3122818,1663117.23258237,12283980.0918241,1662920.78023019,12284021.6498402,OK,0.00211295745422308,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6413566-1,p903360,m1047430,1669175.05274801,12274186.588583,1669204.28590004,12274173.899175,OK,0.016663551324935934,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6350546-1,m1047325,m1047324,1671194.02849389,12264021.3119015,1671172.72929387,12264000.0004135,OK,0.06999724069000143,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5531325-1,l2876846,l3048203,1672118.97083076,12289996.1245977,1673072.92103964,12289959.4981657,OK,0.00206891225967747,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5623397-1,m1047755,m1047751,1670641.01934138,12288174.530996,1670806.28884553,12288000.0004359,OK,0.0036880190957829947,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln81018877-2,p873800,221-306686,1674340.80097683,12272901.4194298,1674355.73908884,12272896.5410938,OK,0.005794817804949052,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5532768-1,l2748144,m1069533,1675263.35124968,12285129.8308332,1675427.55988984,12285480.8006895,OK,0.08272345059250555,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6506305-2,l3086079,l2936276,1691636.95971293,12274515.1123593,1691418.95011273,12274415.1208072,OK,0.0008028802276005953,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5472388-1,l3085410,l2860499,1674478.11937695,12286195.3683702,1674304.25236879,12286384.7059704,OK,0.004056508653741782,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln6049823-1,p827564,m1069348,1674545.89588902,12273316.1107582,1674739.9316012,12273371.2060542,OK,0.002126383656230565,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln5829831-1,m1047485,l3122821,1670700.99706944,12280408.4043968,1671320.97991801,12280228.0288446,OK,0.12482668773045322,2,2,75,2025-05-01T18:45:00+10:00
line,line.ln5562937-2,m1026347,n1145956,1667488.84013844,12260775.1581705,1667517.51623447,12260758.3399945,OK,0.0018644483445744134,2,1,75,2025-05-01T18:45:00+10:00
line,line.ln6047574-2,m1047534,n1136661,1671310.240206,12282700.4113109,1671327.46798202,12282681.0208469,OK,0.00417442046321937,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6170336-1,m1166358,l3030205,1689110.10044658,12274956.4399757,1688940.49327842,12274847.0644876,OK,0.0021002807907627504,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6260020-1,m1026655,m1009651,1663058.88096632,12276389.1183771,1662908.03347818,12276247.3885849,OK,0.0021329407403783193,2,3,75,2025-05-01T18:45:00+10:00
line,line.ln6137794-1,p903490,m1125961,1683129.04341701,12277764.7558823,1683126.50799301,12277756.9407143,OK,0.006745689894636166,2,3,75,2025-05-01T18:45:00+10:00
