AIDC,node,AIDC_fixed_PF_dVpu_per_kW,nearby_MESS_extra_load_proxy_dVpu_dP,nearby_MESS_extra_load_proxy_dVpu_dQ,AIDC_pure_dV_dP,AIDC_pure_dV_dQ
AIDC07,13.2,-5.686781501874136e-06,-3.1759586427093853e-06,-7.609777897613916e-06,,
AIDC07,13.3,-6.8356731934641276e-06,-3.9429649848228826e-06,-8.765756745820245e-06,,
AIDC07,135.1,-1.2649372542307042e-05,-8.146412752973535e-06,-1.3642101674109391e-05,,
AIDC07,135.2,-1.0015349594522872e-05,-5.5474042468805475e-06,-1.3541407427421258e-05,,
AIDC07,135.3,-1.2471154877612149e-05,-7.69565253269063e-06,-1.4470200348546447e-05,,
AIDC07,14.1,-6.481676343459954e-06,-4.428385614658944e-06,-6.220501415100263e-06,,
AIDC07,149.1,-3.3678080687792903e-09,-7.105657493126151e-10,-8.053442062290933e-09,,
AIDC07,149.2,-3.044568956125671e-09,-4.2016610018076373e-10,-7.955200519157778e-09,,
AIDC07,149.3,-3.187924164513501e-09,-5.196622014956251e-10,-8.087107610894625e-09,,
AIDC07,15.3,-6.837261131203709e-06,-3.943855889565093e-06,-8.767894132999516e-06,,
AIDC07,150.1,-2.3988734278699944e-09,-4.6065836645870876e-10,-5.874277800521e-09,,
AIDC07,150.2,-2.1639506917995746e-09,-2.5001899127728596e-10,-5.801622394833799e-09,,
AIDC07,150.3,-2.2673278389654586e-09,-3.214564804572163e-10,-5.897679856420897e-09,,
AIDC07,150r.1,-3.310302474598152e-09,-6.525212828933537e-10,-8.055104587915429e-09,,
AIDC07,150r.2,-2.987868858124402e-09,-3.6326699778460037e-10,-7.955836231440236e-09,,
AIDC07,150r.3,-3.1300489615698613e-09,-4.6163109505130154e-10,-8.087611936803052e-09,,
AIDC07,151.1,-1.2658559862449822e-05,-8.1549627375557e-06,-1.36445572718159e-05,,
AIDC07,151.2,-1.0023470134015982e-05,-5.549952150960125e-06,-1.3558440314521788e-05,,
AIDC07,151.3,-1.248806528792888e-05,-7.705902623550276e-06,-1.4490800213389817e-05,,
AIDC07,152.1,-8.60112967731555e-06,-5.849666721220902e-06,-8.335624015527753e-06,,
AIDC07,152.2,-5.686781709117598e-06,-3.175958767104095e-06,-7.609778151634393e-06,,
AIDC07,152.3,-6.835673275406823e-06,-3.942965028229781e-06,-8.765756865358244e-06,,
AIDC07,16.3,-6.84043329799305e-06,-3.945660622026451e-06,-8.772063035419774e-06,,
AIDC07,160.1,-8.7670007052928e-06,-5.973753656236215e-06,-8.463213364184304e-06,,
AIDC07,160.2,-5.746649210777627e-06,-3.1977911798768557e-06,-7.725098733990728e-06,,
AIDC07,160.3,-6.906915095114943e-06,-3.979799312425942e-06,-8.870573460586575e-06,,
AIDC07,160r.1,-9.0959077162843e-06,-6.197866591446352e-06,-8.780727583730376e-06,,
AIDC07,160r.2,-5.854495872352944e-06,-3.2578049749888487e-06,-7.870071135132316e-06,,
AIDC07,160r.3,-7.079694296714129e-06,-4.079355664259121e-06,-9.092474220236544e-06,,
AIDC07,17.3,-6.83874412449609e-06,-3.944699615824935e-06,-8.769843038849383e-06,,
AIDC07,18.1,-1.2649372475693818e-05,-8.14641271182359e-06,-1.3642101593671997e-05,,
AIDC07,18.2,-1.0015349532515126e-05,-5.547404208337201e-06,-1.3541407353992402e-05,,
AIDC07,18.3,-1.2471154787835543e-05,-7.695652477037362e-06,-1.447020024231692e-05,,
AIDC07,19.1,-1.2653950074195612e-05,-8.149331032923818e-06,-1.3647191537107946e-05,,
AIDC07,197.1,-9.125395623009057e-06,-6.220084422659363e-06,-8.802922100518688e-06,,
AIDC07,197.2,-5.87219361290858e-06,-3.2661078051515496e-06,-7.898566251674696e-06,,
AIDC07,197.3,-7.093097419385955e-06,-4.086034319545051e-06,-9.112966363596986e-06,,
AIDC07,2.2,-1.9190534014940072e-06,-1.0836193293529042e-06,-2.5320057173791285e-06,,
AIDC07,20.1,-1.2653432234862037e-05,-8.148984727172907e-06,-1.3646698989804584e-05,,
AIDC07,21.1,-1.4107537803085259e-05,-8.965801781355762e-06,-1.5577272063306027e-05,,
AIDC07,21.2,-1.1580988173120538e-05,-6.401009236118626e-06,-1.5699416443183933e-05,,
AIDC07,21.3,-1.4511596032154839e-05,-9.05220520106924e-06,-1.6542119979202634e-05,,
AIDC07,22.2,-1.1570104844393718e-05,-6.394993835214948e-06,-1.5684662787837235e-05,,
AIDC07,23.1,-1.532061683458086e-05,-9.646097620239954e-06,-1.7191335161926775e-05,,
AIDC07,23.2,-1.2887892759189939e-05,-7.113743791626652e-06,-1.7500206524885476e-05,,
AIDC07,23.3,-1.620891882939089e-05,-1.0180173408841857e-05,-1.8267040131567672e-05,,
AIDC07,24.3,-1.622280895258561e-05,-1.0188923405125797e-05,-1.828270696983243e-05,,
AIDC07,25.1,-1.665480896940679e-05,-1.039307474445793e-05,-1.8970315821309978e-05,,
AIDC07,25.2,-1.432553544225417e-05,-7.898174192562306e-06,-1.947993646638211e-05,,
AIDC07,25.3,-1.807211775937148e-05,-1.141812592093725e-05,-2.0161268928072234e-05,,
AIDC07,250.1,-2.1759374159060566e-05,-1.3245738405400885e-05,-2.5792498133220128e-05,,
AIDC07,250.2,-1.9808498258267694e-05,-1.0890902694598086e-05,-2.702727251065201e-05,,
AIDC07,250.3,-2.5167551551490774e-05,-1.6130478483215665e-05,-2.7380855970473092e-05,,
AIDC07,25r.1,-1.6758901075795262e-05,-1.0458031159823864e-05,-1.90888798764329e-05,,
AIDC07,25r.3,-1.8072126564919073e-05,-1.1418131504641588e-05,-2.01612787462143e-05,,
AIDC07,26.1,-1.6756298700079865e-05,-1.045638559942121e-05,-1.9085981529294207e-05,,
AIDC07,26.3,-1.807681628175283e-05,-1.1421168488471282e-05,-2.0166318056958967e-05,,
AIDC07,27.1,-1.6756104843579795e-05,-1.0456255953754965e-05,-1.9085799070210507e-05,,
AIDC07,27.3,-1.8076832668028465e-05,-1.1421228772798304e-05,-2.0166187010343612e-05,,
AIDC07,28.1,-1.762571267909853e-05,-1.0936021134050093e-05,-2.026682536053073e-05,,
AIDC07,28.2,-1.5370766554163095e-05,-8.468619728354865e-06,-2.091890032088042e-05,,
AIDC07,28.3,-1.9424400857152294e-05,-1.2316594997223925e-05,-2.1536111815673662e-05,,
AIDC07,29.1,-1.908113214298873e-05,-1.1749254230586741e-05,-2.2212335897723983e-05,,
AIDC07,29.2,-1.6938695714717135e-05,-9.3244136064081e-06,-2.3077222670059196e-05,,
AIDC07,29.3,-2.1452602534909787e-05,-1.3663939020128254e-05,-2.3598786889029593e-05,,
AIDC07,3.3,-2.308888009372747e-06,-1.3475456179026244e-06,-2.9131437668381995e-06,,
AIDC07,30.1,-2.0784013389741196e-05,-1.270066017259438e-05,-2.448893922365292e-05,,
AIDC07,30.2,-1.8765271476980247e-05,-1.0321388746758493e-05,-2.559155708975863e-05,,
AIDC07,30.3,-2.3819218374088713e-05,-1.5235352585179244e-05,-2.600787242414007e-05,,
AIDC07,300.1,-9.126891139670405e-06,-6.2215641486303245e-06,-8.80306956575499e-06,,
AIDC07,300.2,-5.876789908482468e-06,-3.2688149951414365e-06,-7.904276542011368e-06,,
AIDC07,300.3,-7.094015601928461e-06,-4.086002911731971e-06,-9.115867626150226e-06,,
AIDC07,300_open.1,-1.2658559887373692e-05,-8.154962753364697e-06,-1.3644557299114666e-05,,
AIDC07,300_open.2,-1.0023470155247959e-05,-5.549952163031707e-06,-1.3558440342290456e-05,,
AIDC07,300_open.3,-1.2488065311414774e-05,-7.705902638083198e-06,-1.4490800240905225e-05,,
AIDC07,31.3,-1.8083230485706014e-05,-1.1425235271224957e-05,-2.0173470527377987e-05,,
AIDC07,32.3,-1.808750312805256e-05,-1.1427944261715247e-05,-2.0178234918995358e-05,,
AIDC07,33.1,-1.6755345750305913e-05,-1.0455748674717139e-05,-1.9085082896509445e-05,,
AIDC07,34.3,-6.835991126784733e-06,-3.943133344550076e-06,-8.766225100378072e-06,,
AIDC07,35.1,-1.2648973777396002e-05,-8.14683025368119e-06,-1.3639766822606314e-05,,
AIDC07,35.2,-1.0019034237989495e-05,-5.549132332894802e-06,-1.3547399933720753e-05,,
AIDC07,35.3,-1.2474810640468081e-05,-7.697787741790939e-06,-1.4474902034525156e-05,,
AIDC07,36.1,-1.2643492539631631e-05,-8.143415753263335e-06,-1.3633509941915803e-05,,
AIDC07,36.2,-1.0024013479969215e-05,-5.552228385964653e-06,-1.355312918488416e-05,,
AIDC07,37.1,-1.2637808937058326e-05,-8.13975506072017e-06,-1.362738129887833e-05,,
AIDC07,38.2,-1.0025727564598361e-05,-5.553214560066557e-06,-1.3555354323432087e-05,,
AIDC07,39.2,-1.002800658029566e-05,-5.554508609037342e-06,-1.3558355957833228e-05,,
AIDC07,4.3,-2.309449629939144e-06,-1.347869875352305e-06,-2.913867530005711e-06,,
AIDC07,40.1,-1.2649924277827726e-05,-8.147937872355007e-06,-1.3639375840390303e-05,,
AIDC07,40.2,-1.0017710031994741e-05,-5.548072547407194e-06,-1.3546606156928723e-05,,
AIDC07,40.3,-1.2477614632847262e-05,-7.699401998846163e-06,-1.4478577090255578e-05,,
AIDC07,41.3,-1.2480168974145766e-05,-7.700979240904155e-06,-1.448156127048803e-05,,
AIDC07,42.1,-1.2651326905952842e-05,-8.149323693537853e-06,-1.3639516038485692e-05,,
AIDC07,42.2,-1.0016226067652922e-05,-5.5469461536245905e-06,-1.3545528628330051e-05,,
AIDC07,42.3,-1.2479492943923035e-05,-7.700445223433435e-06,-1.4481169020651229e-05,,
AIDC07,43.2,-1.0008723888104608e-05,-5.5427914764410286e-06,-1.3535382991825579e-05,,
AIDC07,44.1,-1.2652063408555355e-05,-8.150100042989468e-06,-1.3639458230402356e-05,,
AIDC07,44.2,-1.0016939421684655e-05,-5.547136311116911e-06,-1.3547124496126047e-05,,
AIDC07,44.3,-1.248007810613936e-05,-7.700768293643295e-06,-1.4482010926217279e-05,,
AIDC07,45.1,-1.2653547938423866e-05,-8.151046756270314e-06,-1.3641116114624226e-05,,
AIDC07,450.1,-9.131221441598929e-06,-6.223834463850747e-06,-8.80923201094046e-06,,
AIDC07,450.2,-5.872894638822497e-06,-3.2662346859755356e-06,-7.900320995156785e-06,,
AIDC07,450.3,-7.084416555074006e-06,-4.080948844763783e-06,-9.102057309665064e-06,,
AIDC07,46.1,-1.2656001340714653e-05,-8.152617544212484e-06,-1.3643818745262632e-05,,
AIDC07,47.1,-1.2652112738932424e-05,-8.150514704608109e-06,-1.3638413177498416e-05,,
AIDC07,47.2,-1.0018396493151094e-05,-5.547723953316857e-06,-1.3549782684125478e-05,,
AIDC07,47.3,-1.2480616593922375e-05,-7.701044802737524e-06,-1.4482861912636335e-05,,
AIDC07,48.1,-1.2650624818299058e-05,-8.149630710133864e-06,-1.3636591804339586e-05,,
AIDC07,48.2,-1.0017332145520713e-05,-5.547133138509261e-06,-1.3548351055736213e-05,,
AIDC07,48.3,-1.2479239412139174e-05,-7.70011146707262e-06,-1.4481523465587875e-05,,
AIDC07,49.1,-1.265465760353786e-05,-8.152314070757795e-06,-1.3640706723788706e-05,,
AIDC07,49.2,-1.002183925247624e-05,-5.5494096075134125e-06,-1.3555134596544938e-05,,
AIDC07,49.3,-1.2483414254319474e-05,-7.702886477686657e-06,-1.4485792507944667e-05,,
AIDC07,5.3,-2.3076719660550035e-06,-1.346834443844534e-06,-2.911615711940002e-06,,
AIDC07,50.1,-1.2655678134891853e-05,-8.153032610424457e-06,-1.3641636515083185e-05,,
AIDC07,50.2,-1.002249316530188e-05,-5.549606152157705e-06,-1.3556524130951157e-05,,
AIDC07,50.3,-1.2486243427299757e-05,-7.704684091364901e-06,-1.448895011446508e-05,,
AIDC07,51.1,-1.2657273010539717e-05,-8.154082049074065e-06,-1.3643309547609424e-05,,
AIDC07,51.2,-1.0022465454657706e-05,-5.549499459281311e-06,-1.3556760622432122e-05,,
AIDC07,51.3,-1.2486966591825072e-05,-7.705165986811166e-06,-1.4489689654224446e-05,,
AIDC07,52.1,-8.640864400086286e-06,-5.879313225220623e-06,-8.366451042747325e-06,,
AIDC07,52.2,-5.697558160999211e-06,-3.1789774951123773e-06,-7.633260993658419e-06,,
AIDC07,52.3,-6.8528104618171915e-06,-3.9517773692246e-06,-8.79110869069687e-06,,
AIDC07,53.1,-8.659626720795516e-06,-5.893376862784858e-06,-8.380807779963378e-06,,
AIDC07,53.2,-5.7035524452383365e-06,-3.1808839666372915e-06,-7.645641208160163e-06,,
AIDC07,53.3,-6.861164635232731e-06,-3.956073655572039e-06,-8.803466339727624e-06,,
AIDC07,54.1,-8.670702988313483e-06,-5.9017215795893115e-06,-8.389153182824105e-06,,
AIDC07,54.2,-5.707687395745067e-06,-3.182331740257397e-06,-7.65378330540134e-06,,
AIDC07,54.3,-6.86625249028668e-06,-3.958687870866195e-06,-8.810999450148702e-06,,
AIDC07,55.1,-8.669983959739245e-06,-5.901265702039589e-06,-8.38835693934493e-06,,
AIDC07,55.2,-5.7087797483865775e-06,-3.183031760196756e-06,-7.654975431194443e-06,,
AIDC07,55.3,-6.865854320108245e-06,-3.958423123795202e-06,-8.810593237835567e-06,,
AIDC07,56.1,-8.670128636234802e-06,-5.901397709749225e-06,-8.388396343537098e-06,,
AIDC07,56.2,-5.709310756165071e-06,-3.1833421376038053e-06,-7.655647349393625e-06,,
AIDC07,56.3,-6.865551097249371e-06,-3.95824069916324e-06,-8.810225240913645e-06,,
AIDC07,57.1,-8.70162092265437e-06,-5.924895991885252e-06,-8.412789142575915e-06,,
AIDC07,57.2,-5.72060890892411e-06,-3.1875787756560706e-06,-7.677074619843365e-06,,
AIDC07,57.3,-6.8788887993171825e-06,-3.965193666796918e-06,-8.829678379936001e-06,,
AIDC07,58.2,-5.721608223654948e-06,-3.1881811536748607e-06,-7.67828738312706e-06,,
AIDC07,59.2,-5.7226317640931835e-06,-3.188781687640664e-06,-7.679575879854268e-06,,
AIDC07,6.3,-2.3067790890647556e-06,-1.3463133311573646e-06,-2.9104891592613894e-06,,
AIDC07,60.1,-8.76700053447937e-06,-5.973753540138945e-06,-8.463213194779508e-06,,
AIDC07,60.2,-5.746649024397147e-06,-3.1977910687805484e-06,-7.72509850414771e-06,,
AIDC07,60.3,-6.906914993991442e-06,-3.9797992556591356e-06,-8.8705733241943e-06,,
AIDC07,61.1,-8.767739206837305e-06,-5.9743490709348695e-06,-8.463654076270042e-06,,
AIDC07,61.2,-5.746848431017232e-06,-3.1978244916793786e-06,-7.725601408636851e-06,,
AIDC07,61.3,-6.907481065733623e-06,-3.980100172156899e-06,-8.871382178296243e-06,,
AIDC07,610.1,-8.195572380998459e-06,-5.470574042594113e-06,-8.257376332219803e-06,,
AIDC07,610.2,-6.201563859068197e-06,-3.7351738941172944e-06,-7.474730100817752e-06,,
AIDC07,610.3,-7.012458276462617e-06,-3.94210142432903e-06,-9.304151589872481e-06,,
AIDC07,61s.1,-8.767739217827456e-06,-5.974349078376665e-06,-8.46365408696976e-06,,
AIDC07,61s.2,-5.7468484397077086e-06,-3.1978244968650155e-06,-7.725601419565272e-06,,
AIDC07,61s.3,-6.9074810742174385e-06,-3.980100177001935e-06,-8.871382189702704e-06,,
AIDC07,62.1,-8.766414476827517e-06,-5.9735683509388425e-06,-8.462018383456573e-06,,
AIDC07,62.2,-5.743813689552574e-06,-3.1960311071906153e-06,-7.721842976717237e-06,,
AIDC07,62.3,-6.90444147612464e-06,-3.978125056869485e-06,-8.868179414206469e-06,,
AIDC07,63.1,-8.765564387318849e-06,-5.973210122842379e-06,-8.46054183995903e-06,,
AIDC07,63.2,-5.741630479765023e-06,-3.19473543463733e-06,-7.71915576851088e-06,,
AIDC07,63.3,-6.904842394445359e-06,-3.978181870192222e-06,-8.869242115919601e-06,,
AIDC07,64.1,-8.759885937574757e-06,-5.9697911315964985e-06,-8.45368414945345e-06,,
AIDC07,64.2,-5.738066403207587e-06,-3.1925499279103862e-06,-7.714990610001328e-06,,
AIDC07,64.3,-6.90610529689852e-06,-3.97867567447188e-06,-8.87161849527282e-06,,
AIDC07,65.1,-8.752875840771392e-06,-5.965214729164602e-06,-8.446298220438219e-06,,
AIDC07,65.2,-5.734007398920282e-06,-3.1899166795438034e-06,-7.710661285778083e-06,,
AIDC07,65.3,-6.90789675473641e-06,-3.979644943779624e-06,-8.874171379641107e-06,,
AIDC07,66.1,-8.752078400944577e-06,-5.964680144924202e-06,-8.445493015736952e-06,,
AIDC07,66.2,-5.733038048475663e-06,-3.1891878057024813e-06,-7.709926108657622e-06,,
AIDC07,66.3,-6.913175561884984e-06,-3.982631147164059e-06,-8.881165629108681e-06,,
AIDC07,67.1,-9.123444547073863e-06,-6.218503299842684e-06,-8.801765062283925e-06,,
AIDC07,67.2,-5.869807282567611e-06,-3.2649040801619386e-06,-7.894977135577832e-06,,
AIDC07,67.3,-7.093492540678676e-06,-4.086499387729986e-06,-9.11273792879168e-06,,
AIDC07,68.1,-9.129851798935223e-06,-6.222854931721861e-06,-8.80806109868256e-06,,
AIDC07,69.1,-9.137172112649483e-06,-6.227826777551256e-06,-8.815254307874175e-06,,
AIDC07,7.1,-5.064454956566226e-06,-3.4705494383168374e-06,-4.828743529269877e-06,,
AIDC07,7.2,-3.3419896543339316e-06,-1.879897438971266e-06,-4.431269493660716e-06,,
AIDC07,7.3,-4.019822942908085e-06,-2.3362106210203763e-06,-5.101824213928104e-06,,
AIDC07,70.1,-9.142342969682138e-06,-6.231338836069198e-06,-8.820335329747368e-06,,
AIDC07,71.1,-9.145255258044224e-06,-6.2333168860599095e-06,-8.823197017817718e-06,,
AIDC07,72.1,-9.139689479157556e-06,-6.230580951221029e-06,-8.814418777242742e-06,,
AIDC07,72.2,-5.881051291689149e-06,-3.2703388276096907e-06,-7.912617990169709e-06,,
AIDC07,72.3,-7.102977760715478e-06,-4.091780308557935e-06,-9.125513096047925e-06,,
AIDC07,73.3,-7.104007717059829e-06,-4.092327500900274e-06,-9.127011383845883e-06,,
AIDC07,74.3,-7.102790870464411e-06,-4.091597330491203e-06,-9.125558947800587e-06,,
AIDC07,75.3,-7.105657717778774e-06,-4.093215430842056e-06,-9.129368989633946e-06,,
AIDC07,76.1,-9.151669503118258e-06,-6.2394631466644e-06,-8.8238315412281e-06,,
AIDC07,76.2,-5.889351039685925e-06,-3.2744906398595303e-06,-7.925211306229062e-06,,
AIDC07,76.3,-7.109518225988719e-06,-4.095433395577351e-06,-9.134276250484479e-06,,
AIDC07,77.1,-9.167705582389379e-06,-6.25166092520931e-06,-8.83546687094974e-06,,
AIDC07,77.2,-5.902324277702454e-06,-3.280943082946972e-06,-7.944988909204825e-06,,
AIDC07,77.3,-7.120228641137071e-06,-4.101267333977392e-06,-9.149078281468196e-06,,
AIDC07,78.1,-9.171650595031449e-06,-6.254645300521563e-06,-8.838378370598151e-06,,
AIDC07,78.2,-5.905212952116271e-06,-3.282344664103608e-06,-7.94949734633948e-06,,
AIDC07,78.3,-7.123107330296488e-06,-4.102849505891249e-06,-9.1530147181681e-06,,
AIDC07,79.1,-9.170283489026084e-06,-6.253726411978402e-06,-8.837021121213856e-06,,
AIDC07,79.2,-5.905996878854702e-06,-3.282880526345045e-06,-7.95024919523039e-06,,
AIDC07,79.3,-7.122903835747259e-06,-4.102659731128639e-06,-9.152973957393032e-06,,
AIDC07,8.1,-6.4866246373554355e-06,-4.4317603060941726e-06,-6.225239975163008e-06,,
AIDC07,8.2,-4.2841609950734145e-06,-2.4031028623856434e-06,-5.701071947116298e-06,,
AIDC07,8.3,-5.15159522064867e-06,-2.9851918740990713e-06,-6.564826281232878e-06,,
AIDC07,80.1,-9.1932763088488e-06,-6.270761124574705e-06,-8.85507516780379e-06,,
AIDC07,80.2,-5.917279455183452e-06,-3.287869837699163e-06,-7.969329217726163e-06,,
AIDC07,80.3,-7.137216466339741e-06,-4.11077240720716e-06,-9.171795207545668e-06,,
AIDC07,81.1,-9.201130832128299e-06,-6.2765841642200345e-06,-8.86123026199028e-06,,
AIDC07,81.2,-5.92110793049708e-06,-3.289537154440456e-06,-7.975877725282969e-06,,
AIDC07,81.3,-7.1427668024314355e-06,-4.113908550295317e-06,-9.179126018660027e-06,,
AIDC07,82.1,-9.213024008701704e-06,-6.2852561769795725e-06,-8.8709964770066e-06,,
AIDC07,82.2,-5.926397992060698e-06,-3.291896842059775e-06,-7.984754474752876e-06,,
AIDC07,82.3,-7.149354333575028e-06,-4.117638233439079e-06,-9.187795465802801e-06,,
AIDC07,83.1,-9.223864815088467e-06,-6.293213967335889e-06,-8.879727355139549e-06,,
AIDC07,83.2,-5.932204904992877e-06,-3.2945905347447757e-06,-7.994190879873665e-06,,
AIDC07,83.3,-7.155640317370421e-06,-4.121204751244643e-06,-9.196042733062883e-06,,
AIDC07,84.3,-7.14987112977671e-06,-4.117915001124915e-06,-9.188579080217794e-06,,
AIDC07,85.3,-7.1531962546458225e-06,-4.119790198836093e-06,-9.193003555296404e-06,,
AIDC07,86.1,-9.165365921034592e-06,-6.2498072040390424e-06,-8.834047738362734e-06,,
AIDC07,86.2,-5.896781901612037e-06,-3.2782091648447303e-06,-7.93648559396042e-06,,
AIDC07,86.3,-7.1135122268342155e-06,-4.097476352030765e-06,-9.140188085967076e-06,,
AIDC07,87.1,-9.173714479430831e-06,-6.256159638104754e-06,-8.840131050241376e-06,,
AIDC07,87.2,-5.900761213927006e-06,-3.280110016246667e-06,-7.942793622411735e-06,,
AIDC07,87.3,-7.1169844372792015e-06,-4.099297667145537e-06,-9.145199433834093e-06,,
AIDC07,88.1,-9.178820192163575e-06,-6.259636978806842e-06,-8.845081445046839e-06,,
AIDC07,89.1,-9.173022427014647e-06,-6.256034278980287e-06,-8.838422027573762e-06,,
AIDC07,89.2,-5.903028952491726e-06,-3.2813759975225525e-06,-7.945835093590307e-06,,
AIDC07,89.3,-7.121052088021873e-06,-4.10168288550876e-06,-9.150303540270708e-06,,
AIDC07,9.1,-6.486129356187002e-06,-4.431426320485224e-06,-6.224772154272213e-06,,
AIDC07,90.2,-5.906193173793694e-06,-3.2831747888002757e-06,-7.949979962063451e-06,,
AIDC07,91.1,-9.173168424018057e-06,-6.256343917781939e-06,-8.83793252259708e-06,,
AIDC07,91.2,-5.9026020360632744e-06,-3.281126193487522e-06,-7.945300001829091e-06,,
AIDC07,91.3,-7.124394654840822e-06,-4.1035729263972375e-06,-9.15471137598751e-06,,
AIDC07,92.3,-7.131276201896203e-06,-4.107510141501051e-06,-9.163653416469756e-06,,
AIDC07,93.1,-9.174250334505094e-06,-6.257127897724176e-06,-8.838846205719148e-06,,
AIDC07,93.2,-5.9029330683861665e-06,-3.2813006245706685e-06,-7.945774779124381e-06,,
AIDC07,93.3,-7.1242204933785314e-06,-4.1034470213335164e-06,-9.154564491137167e-06,,
AIDC07,94.1,-9.176683734478157e-06,-6.258780163221851e-06,-8.841238904040047e-06,,
AIDC07,94_open.1,-8.670702988313483e-06,-5.9017215795893115e-06,-8.389153182824105e-06,,
AIDC07,95.1,-9.174440430156252e-06,-6.257322597483948e-06,-8.838833861560827e-06,,
AIDC07,95.2,-5.903989998100721e-06,-3.2819319453540217e-06,-7.947071488632117e-06,,
AIDC07,95.3,-7.123622824201627e-06,-4.103079842622232e-06,-9.153861836683987e-06,,
AIDC07,96.2,-5.90473963324771e-06,-3.2823797079283264e-06,-7.947991417509161e-06,,
AIDC07,97.1,-9.125395608483e-06,-6.2200844128027905e-06,-8.80292208489366e-06,,
AIDC07,97.2,-5.872193556186227e-06,-3.2661077713603035e-06,-7.898566181697549e-06,,
AIDC07,97.3,-7.0930973533468625e-06,-4.086034282277237e-06,-9.112966275943515e-06,,
AIDC07,98.1,-9.127934037002242e-06,-6.2217766420811085e-06,-8.805502238010152e-06,,
AIDC07,98.2,-5.872158830812672e-06,-3.265988568616546e-06,-7.89882233867567e-06,,
AIDC07,98.3,-7.091004504531722e-06,-4.08479107898677e-06,-9.110388805791395e-06,,
AIDC07,99.1,-9.130213792477918e-06,-6.223261514524672e-06,-8.807914659422225e-06,,
AIDC07,99.2,-5.873466121320049e-06,-3.266642340326383e-06,-7.900817616978782e-06,,
AIDC07,99.3,-7.086194161196301e-06,-4.081972828446322e-06,-9.10434117412212e-06,,
AIDC07,9r.1,-6.4861261321480385e-06,-4.431424119040665e-06,-6.224769062296419e-06,,
AIDC07,idc_idc01_pcc.1,-3.369082556985594e-09,-7.107222374699723e-10,-8.056835901130598e-09,,
AIDC07,idc_idc01_pcc.2,-3.045813932757946e-09,-4.202834956651229e-10,-7.958621634936348e-09,,
AIDC07,idc_idc01_pcc.3,-3.1891802629536964e-09,-5.19787768049926e-10,-8.090538688128426e-09,,
AIDC07,idc_idc02_pcc.1,-1.2666788676748844e-05,-8.160228429895506e-06,-1.3653640370602126e-05,,
AIDC07,idc_idc02_pcc.2,-1.0030582735154107e-05,-5.55400543800082e-06,-1.3567776052242622e-05,,
AIDC07,idc_idc02_pcc.3,-1.2495941404555167e-05,-7.710766115197974e-06,-1.450001621984288e-05,,
AIDC07,idc_idc03_pcc.1,-1.2657617659710138e-05,-8.152361721750818e-06,-1.3649280165937968e-05,,
AIDC07,idc_idc03_pcc.2,-1.0026406675249167e-05,-5.553318286066109e-06,-1.3557108875514284e-05,,
AIDC07,idc_idc03_pcc.3,-1.2483063668925035e-05,-7.702883934382196e-06,-1.4484538966627646e-05,,
AIDC07,idc_idc04_pcc.1,-1.2659988232160602e-05,-8.155791246854398e-06,-1.3646392004855666e-05,,
